identifier,fingerprint,outcome,organic___0___chemname,organic___0___molarity,inorganic___0___chemname,inorganic___0___molarity,solvent___0___chemname,solvent___0___molarity,acid___0___chemname,acid___0___molarity,solvent___1___chemname,solvent___1___molarity
2021-05-17T18_21_49.529476+00_00_HC_A5,1%1%1%1,1,4-Trifluoromethyl-Benzylammonium iodide,1.0933054585392856,Lead Diiodide,1.0395675970492044,Gamma-Butyrolactone,8.212351443977443,Formic Acid,3.18053443406474,,
2021-05-17T18_21_49.529476+00_00_HC_C5,1%1%1%1,1,4-Trifluoromethyl-Benzylammonium iodide,1.5520926288154644,Lead Diiodide,0.6866279807670672,Gamma-Butyrolactone,7.622730798508176,Formic Acid,3.18053443406474,,
2021-05-17T18_21_49.529476+00_00_HC_E5,1%1%1%1,1,4-Trifluoromethyl-Benzylammonium iodide,0.3462065047693845,Lead Diiodide,0.019251251797207204,Gamma-Butyrolactone,11.40199673765885,Formic Acid,1.8023028459700197,,
2021-05-17T18_21_49.529476+00_00_HC_G5,1%1%1%1,1,4-Trifluoromethyl-Benzylammonium iodide,0.9041652365271065,Lead Diiodide,0.6609596450374572,Gamma-Butyrolactone,9.954453652751173,Formic Acid,1.1661959591570712,,
2021-05-17T18_21_49.529476+00_00_HC_A7,1%1%1%1,2,4-Trifluoromethyl-Benzylammonium iodide,0.9775991711880988,Lead Diiodide,0.776467155820702,Gamma-Butyrolactone,6.362146123723461,Formic Acid,7.9513360851618495,,
2021-05-17T18_21_49.529476+00_00_HC_C7,1%1%1%1,1,4-Trifluoromethyl-Benzylammonium iodide,1.11344325208182,Lead Diiodide,0.9753967577251792,Gamma-Butyrolactone,7.297172260609564,Formic Acid,5.088855094503584,,
2021-05-17T18_21_49.529476+00_00_HC_E7,1%1%1%1,1,4-Trifluoromethyl-Benzylammonium iodide,0.6310447372541708,Lead Diiodide,0.1668441822424648,Gamma-Butyrolactone,9.117727360935856,Formic Acid,4.98283728003476,,
2021-05-17T18_21_49.529476+00_00_HC_G7,1%1%1%1,1,4-Trifluoromethyl-Benzylammonium iodide,1.0656155140319261,Lead Diiodide,0.7379646522262874,Gamma-Butyrolactone,9.65513787826179,Formic Acid,0.9541603302194223,,
2021-05-17T18_21_49.529476+00_00_HC_A9,1%1%1%1,4,4-Trifluoromethyl-Benzylammonium iodide,0.9627558161318556,Lead Diiodide,0.4876983788625896,Gamma-Butyrolactone,4.019527940081905,Formic Acid,13.35824462307191,,
2021-05-17T18_21_49.529476+00_00_HC_C9,1%1%1%1,1,4-Trifluoromethyl-Benzylammonium iodide,0.061932700404231995,Lead Diiodide,0.0513366714592196,Gamma-Butyrolactone,12.573483175290313,Formic Acid,0.5300890723441232,,
2021-05-17T18_21_49.529476+00_00_HC_E9,1%1%1%0,1,4-Trifluoromethyl-Benzylammonium iodide,0.1344117434082288,Lead Diiodide,0.1026733429184396,Gamma-Butyrolactone,12.63625779894521,,,,
2021-05-17T18_21_49.529476+00_00_HC_G9,1%1%1%1,1,4-Trifluoromethyl-Benzylammonium iodide,0.9423145413430952,Lead Diiodide,0.8149696594151168,Gamma-Butyrolactone,9.414670735180419,Formic Acid,1.8023028459700192,,
2021-05-17T18_21_49.529476+00_00_HC_A11,1%1%1%1,1,4-Trifluoromethyl-Benzylammonium iodide,0.7129857145369828,Lead Diiodide,0.7122963164966768,Gamma-Butyrolactone,10.709672001081751,Formic Acid,0.318053443406474,,
2021-05-17T18_21_49.529476+00_00_HC_C11,1%1%1%1,1,4-Trifluoromethyl-Benzylammonium iodide,0.5940242886774484,Lead Diiodide,0.3721908680793448,Gamma-Butyrolactone,10.294065436448555,Formic Acid,2.3323919183141424,,
2021-05-17T18_21_49.529476+00_00_HC_E11,1%1%1%1,1,4-Trifluoromethyl-Benzylammonium iodide,1.3497153538148068,Lead Diiodide,0.4106933716737596,Gamma-Butyrolactone,7.054135166130758,Formic Acid,5.724961981316532,,
2021-05-17T18_21_49.529476+00_00_HC_G11,1%1%1%1,3,4-Trifluoromethyl-Benzylammonium iodide,1.7693132588723652,Lead Diiodide,1.251331366818487,Gamma-Butyrolactone,8.140170657040802,Formic Acid,0.1060178144688244,,
2021-05-19T16_23_27.948542+00_00_HC_A1,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.232782740255894,Lead Diiodide,0.00763936246893,Dimethyl sulfoxide,9.844539691648638,Formic Acid,6.997175754942431,,
2021-05-19T16_23_27.948542+00_00_HC_C1,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.9386077055486858,Lead Diiodide,0.06848034085694343,Dimethyl sulfoxide,11.110683091057235,Formic Acid,1.5839314910680982,,
2021-05-19T16_23_27.948542+00_00_HC_E1,1%1%1%1,4,"1,4-Benzene diammonium iodide",0.6397906573529805,Lead Diiodide,0.42952238781133417,Dimethyl sulfoxide,11.208073930759308,Formic Acid,1.915984598834181,,
2021-05-19T16_23_27.948542+00_00_HC_G1,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.10643370428649443,Lead Diiodide,0.007608926761882471,Dimethyl sulfoxide,10.696914381824051,Formic Acid,5.913344233320901,,
2021-05-19T16_23_27.948542+00_00_HC_A3,1%1%1%1,3,"1,4-Benzene diammonium iodide",0.6949953600088202,Lead Diiodide,0.17952501801985843,Dimethyl sulfoxide,8.764146619119442,Formic Acid,6.785140126004782,,
2021-05-19T16_23_27.948542+00_00_HC_C3,1%1%1%1,3,"1,4-Benzene diammonium iodide",0.4651476781290117,Lead Diiodide,0.24445959900576483,Dimethyl sulfoxide,9.142612704756804,Formic Acid,6.891157940473606,,
2021-05-19T16_23_27.948542+00_00_HC_E3,1%1%1%1,1,"1,4-Benzene diammonium iodide",1.1413737463234543,Lead Diiodide,0.20709115126617875,Dimethyl sulfoxide,10.570504917613752,Formic Acid,1.4902102435376965,,
2021-05-19T16_23_27.948542+00_00_HC_G3,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.9810989709470301,Lead Diiodide,0.4278042982600888,Dimethyl sulfoxide,10.410417727127907,Formic Acid,2.014338474907669,,
2021-05-19T16_23_27.948542+00_00_HC_A5,1%1%1%1,2,"1,4-Benzene diammonium iodide",0.6696980032600108,Lead Diiodide,0.1527872493786032,Dimethyl sulfoxide,7.32715983441432,Formic Acid,9.647621116663048,,
2021-05-19T16_23_27.948542+00_00_HC_C5,1%1%1%1,3,"1,4-Benzene diammonium iodide",0.18869365968144663,Lead Diiodide,0.13315621833294583,Dimethyl sulfoxide,8.477409577510373,Formic Acid,9.50358894640859,,
2021-05-19T16_23_27.948542+00_00_HC_E5,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.6961311217400248,Lead Diiodide,0.0878526683926968,Dimethyl sulfoxide,8.576670512106581,Formic Acid,7.315229198348904,,
2021-05-19T16_23_27.948542+00_00_HC_G5,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.9739386157070172,Lead Diiodide,0.3705090797431124,Dimethyl sulfoxide,10.76804600037191,Formic Acid,1.4842494025635455,,
2021-05-19T16_23_27.948542+00_00_HC_A7,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.42413662225648074,Lead Diiodide,0.026845149238208032,Dimethyl sulfoxide,10.182043639009395,Formic Acid,5.535066618854302,,
2021-05-19T16_23_27.948542+00_00_HC_C7,1%1%1%1,1,"1,4-Benzene diammonium iodide",1.0781933223917088,Lead Diiodide,0.06087141409506096,Dimethyl sulfoxide,11.26184391055618,Formic Acid,0.7391680291651125,,
2021-05-19T16_23_27.948542+00_00_HC_E7,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.2716828481363004,Lead Diiodide,0.0114590437033952,Dimethyl sulfoxide,7.10848098624975,Formic Acid,11.98001303497719,,
2021-05-19T16_23_27.948542+00_00_HC_G7,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.5861821475036624,Lead Diiodide,0.0038196812344648,Dimethyl sulfoxide,6.991165709757597,Formic Acid,10.919834890288945,,
2021-05-19T16_23_27.948542+00_00_HC_A9,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.7847535070129854,Lead Diiodide,0.003819681234464801,Dimethyl sulfoxide,12.131759590141124,Formic Acid,0.4240712578752985,,
2021-05-19T16_23_27.948542+00_00_HC_C9,1%1%1%1,1,"1,4-Benzene diammonium iodide",1.0723386645351838,Lead Diiodide,0.7677559281274811,Dimethyl sulfoxide,10.471951653173516,Formic Acid,0.8481425157505973,,
2021-05-19T16_23_27.948542+00_00_HC_E9,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.8509557071133083,Lead Diiodide,0.3604920040559409,Dimethyl sulfoxide,11.666647169172263,Formic Acid,0.3193307664723634,,
2021-05-19T16_23_27.948542+00_00_HC_G9,1%1%1%1,4,"1,4-Benzene diammonium iodide",0.7875797165195668,Lead Diiodide,0.3132138612261364,Dimethyl sulfoxide,9.434284315244007,Formic Acid,4.876819465565936,,
2021-05-19T16_23_27.948542+00_00_HC_A11,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.6292621318268659,Lead Diiodide,0.0532624873331781,Dimethyl sulfoxide,8.99936192489789,Formic Acid,6.863703127961759,,
2021-05-19T16_23_27.948542+00_00_HC_C11,1%1%1%1,1,"1,4-Benzene diammonium iodide",0.26664549835746376,Lead Diiodide,0.1521785352376526,Dimethyl sulfoxide,12.774069758434194,Formic Acid,1.055954327378732,,
2021-05-19T16_23_27.948542+00_00_HC_E11,1%1%1%1,4,"1,4-Benzene diammonium iodide",0.7406924451812148,Lead Diiodide,0.3514106735707872,Dimethyl sulfoxide,10.059851048503758,Formic Acid,3.8166413208776895,,
2021-05-19T16_23_27.948542+00_00_HC_G11,1%1%1%1,3,"1,4-Benzene diammonium iodide",0.6873715744988989,Lead Diiodide,0.1107707557994872,Dimethyl sulfoxide,7.839586418269616,Formic Acid,8.693460786443625,,
2021-05-24T15_50_13.712202+00_00_HC_A1,1%1%1%1,1,Phenethylammonium iodide ,1.4140516237663168,Lead Diiodide,0.5983530451832372,Dimethyl sulfoxide,9.677347218404137,Formic Acid,1.372740625592351,,
2021-05-24T15_50_13.712202+00_00_HC_C1,1%1%1%1,1,Phenethylammonium iodide ,1.0573433113646737,Lead Diiodide,0.26318416227373925,Dimethyl sulfoxide,10.457085945290268,Formic Acid,2.014338474907669,,
2021-05-24T15_50_13.712202+00_00_HC_E1,1%1%1%1,1,Phenethylammonium iodide ,2.5581106836096903,Lead Diiodide,1.1271147819114484,Dimethyl sulfoxide,6.768676686451274,Formic Acid,1.1661959591570712,,
2021-05-24T15_50_13.712202+00_00_HC_G1,1%1%1%1,1,Phenethylammonium iodide ,1.471988035478956,Lead Diiodide,0.14816361118822988,Dimethyl sulfoxide,5.820155888894447,Formic Acid,9.292398080932836,,
2021-05-24T15_50_13.712202+00_00_HC_A3,1%1%1%1,1,Phenethylammonium iodide ,1.1484688329641948,Lead Diiodide,0.3833334537465332,Dimethyl sulfoxide,7.994424349844717,Formic Acid,6.043015424723006,,
2021-05-24T15_50_13.712202+00_00_HC_C3,1%1%1%1,1,Phenethylammonium iodide ,2.397417156418349,Lead Diiodide,0.4348260072348736,Dimethyl sulfoxide,6.773813366113179,Formic Acid,3.18053443406474,,
2021-05-24T15_50_13.712202+00_00_HC_E3,1%1%1%1,1,Phenethylammonium iodide ,2.128366002812677,Lead Diiodide,0.8099564973065575,Dimethyl sulfoxide,6.1589859859227065,Formic Acid,4.68351790826133,,
2021-05-24T15_50_13.712202+00_00_HC_G3,1%1%1%1,1,Phenethylammonium iodide ,1.8887873071333316,Lead Diiodide,0.5664180883717432,Dimethyl sulfoxide,7.10990807030437,Formic Acid,4.3467303932218115,,
2021-05-24T15_50_13.712202+00_00_HC_A5,1%1%1%1,1,Phenethylammonium iodide ,0.407259577725732,Lead Diiodide,0.2059702139533608,Dimethyl sulfoxide,5.326895598945868,Formic Acid,14.418422767760156,,
2021-05-24T15_50_13.712202+00_00_HC_C5,1%1%1%1,1,Phenethylammonium iodide ,1.6342057623000372,Lead Diiodide,0.3203981105941172,Dimethyl sulfoxide,10.169476109542096,Formic Acid,0.1060178144688244,,
2021-05-24T15_50_13.712202+00_00_HC_E5,1%1%1%1,1,Phenethylammonium iodide ,0.882395751739086,Lead Diiodide,0.4462687968989488,Dimethyl sulfoxide,7.14892826249697,Formic Acid,8.5874429719748,,
2021-05-24T15_50_13.712202+00_00_HC_G5,1%1%1%1,1,Phenethylammonium iodide ,2.6102411233425347,Lead Diiodide,0.3906173178499707,Dimethyl sulfoxide,7.260436507648187,Formic Acid,1.490210243537696,,
2021-05-24T15_50_13.712202+00_00_HC_A7,1%1%1%1,1,Phenethylammonium iodide ,1.2477926440545137,Lead Diiodide,0.3274292223154169,Dimethyl sulfoxide,6.073939595579524,Formic Acid,9.36703581652266,,
2021-05-24T15_50_13.712202+00_00_HC_C7,1%1%1%1,1,Phenethylammonium iodide ,1.2601709366676372,Lead Diiodide,0.606467852196008,Dimethyl sulfoxide,8.363752463929307,Formic Acid,4.452748207690636,,
2021-05-24T15_50_13.712202+00_00_HC_E7,1%1%1%1,1,Phenethylammonium iodide ,1.4854468590476275,Lead Diiodide,0.49203995555525154,Dimethyl sulfoxide,4.958593897529028,Formic Acid,10.177710189007168,,
2021-05-24T15_50_13.712202+00_00_HC_G7,1%1%1%1,1,Phenethylammonium iodide ,0.7433468227398388,Lead Diiodide,0.3203981105941172,Dimethyl sulfoxide,11.748107534596208,Formic Acid,0.7421247012817724,,
2021-05-24T15_50_13.712202+00_00_HC_A9,1%1%1%1,1,Phenethylammonium iodide ,0.23067729818196775,Lead Diiodide,0.07978040602443148,Dimethyl sulfoxide,5.814166418433627,Formic Acid,14.466574285088626,,
2021-05-24T15_50_13.712202+00_00_HC_C9,1%1%1%1,1,Phenethylammonium iodide ,0.7068024303922174,Lead Diiodide,0.10339870178381566,Dimethyl sulfoxide,4.816340571851602,Formic Acid,14.369884491256359,,
2021-05-24T15_50_13.712202+00_00_HC_E9,1%1%1%1,1,Phenethylammonium iodide ,1.0531567938713444,Lead Diiodide,0.2116916087853988,Dimethyl sulfoxide,9.788235516723939,Formic Acid,3.392570063002389,,
2021-05-24T15_50_13.712202+00_00_HC_G9,1%1%1%1,1,Phenethylammonium iodide ,2.337736360098538,Lead Diiodide,0.0343283689922268,Dimethyl sulfoxide,6.479452628839957,Formic Acid,4.77080165109711,,
2021-05-24T15_50_13.712202+00_00_HC_A11,1%1%1%1,1,Phenethylammonium iodide ,1.5096767182633068,Lead Diiodide,0.0228855793281512,Dimethyl sulfoxide,6.189230817563664,Formic Acid,8.693460786443621,,
2021-05-24T15_50_13.712202+00_00_HC_C11,1%1%1%1,1,Phenethylammonium iodide ,2.4407078881275677,Lead Diiodide,0.78383109198918,Dimethyl sulfoxide,6.594526694942751,Formic Acid,2.650445361720617,,
2021-05-24T15_50_13.712202+00_00_HC_E11,1%1%1%1,1,Phenethylammonium iodide ,1.12872204907991,Lead Diiodide,0.24503981850361115,Dimethyl sulfoxide,9.709895702191403,Formic Acid,3.167862982136195,,
2021-05-24T15_50_13.712202+00_00_HC_G11,1%1%1%1,1,Phenethylammonium iodide ,1.523890351109489,Lead Diiodide,0.20514961549139524,Dimethyl sulfoxide,6.714201081564628,Formic Acid,7.286084858913248,,
